date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,7341.40,7440.00,7280.05,7380.10,7345.40,7294.29,TRADE,7345.40,7294.29,7294.29,true,-51.11,-0.70
2025-01-03,7400.00,7438.00,7169.70,7186.00,7380.10,7348.23,SKIP,,,,,,
2025-01-06,7215.00,7235.55,6925.60,6936.15,7186.00,7261.06,TRADE,7186.00,7261.06,6936.15,false,-249.85,-3.48
2025-01-07,7009.90,7190.00,6968.90,7140.00,6936.15,7064.86,TRADE,6936.15,7064.86,7064.86,true,128.71,1.86
2025-01-08,7150.00,7150.00,6820.05,6920.20,7140.00,7115.27,SKIP,,,,,,
2025-01-09,7000.00,7000.00,6734.95,6758.60,6920.20,6924.04,SKIP,,,,,,
2025-01-10,6750.60,6760.00,6500.00,6552.00,6758.60,6807.68,TRADE,6758.60,6807.68,6552.00,false,-206.60,-3.06
2025-01-13,6451.05,6537.30,6228.15,6255.00,6552.00,6614.94,TRADE,6552.00,6614.94,6255.00,false,-297.00,-4.53
2025-01-14,6259.90,6508.35,6185.55,6473.00,6255.00,6361.95,TRADE,6255.00,6361.95,6361.95,true,106.95,1.71
2025-01-15,6500.00,6599.00,6390.15,6469.95,6473.00,6382.08,TRADE,6473.00,6382.08,6469.95,false,-3.05,-0.05
2025-01-16,6522.30,6710.00,6522.30,6668.00,6469.95,6460.14,SKIP,,,,,,
2025-01-17,6592.00,6824.00,6592.00,6751.90,6668.00,6658.02,SKIP,,,,,,
2025-01-20,6790.05,6825.00,6700.00,6789.00,6751.90,6752.51,SKIP,,,,,,
2025-01-21,6820.00,6821.60,6526.35,6552.75,6789.00,6778.08,SKIP,,,,,,
2025-01-22,6597.90,6605.95,5982.00,6119.75,6552.75,6657.44,TRADE,6552.75,6657.44,6119.75,false,-433.00,-6.61
2025-01-23,6179.95,6464.00,6143.55,6245.90,6119.75,6200.95,TRADE,6119.75,6200.95,6200.95,true,81.20,1.33
2025-01-24,6293.90,6407.85,5891.25,5910.80,6245.90,6312.20,TRADE,6245.90,6312.20,6312.20,true,66.30,1.06
2025-01-27,5879.15,5879.15,5590.05,5633.75,5910.80,6094.39,TRADE,5910.80,6094.39,5633.75,false,-277.05,-4.69
2025-01-28,5650.95,5760.00,5485.95,5692.25,5633.75,5721.09,TRADE,5633.75,5721.09,5721.09,true,87.34,1.55
2025-01-29,5705.50,5906.00,5690.25,5820.50,5692.25,5624.24,TRADE,5692.25,5624.24,5820.50,false,128.25,2.25
2025-01-30,5870.00,5889.90,5729.30,5787.00,5820.50,5817.55,SKIP,,,,,,
2025-01-31,5809.95,6053.60,5718.60,6034.60,5787.00,5811.46,SKIP,,,,,,
2025-02-01,6080.95,6080.95,5670.00,5851.45,6034.60,5984.16,TRADE,6034.60,5984.16,5984.16,true,-50.44,-0.84
2025-02-03,5834.45,5919.80,5745.05,5850.00,5851.45,5856.12,SKIP,,,,,,
2025-02-04,5866.70,5987.00,5860.05,5950.00,5850.00,5822.01,SKIP,,,,,,
2025-02-05,6039.00,6092.25,5964.55,6037.45,5950.00,5944.95,SKIP,,,,,,
2025-02-06,6058.40,6062.60,5850.00,5865.00,6037.45,6063.35,SKIP,,,,,,
2025-02-07,5889.90,5950.00,5828.05,5866.25,5865.00,5936.48,TRADE,5865.00,5936.48,5936.48,true,71.48,1.22
2025-02-10,5910.85,5910.85,5616.95,5645.85,5866.25,5882.47,SKIP,,,,,,
2025-02-11,5655.00,5667.00,5392.15,5514.05,5645.85,5692.05,TRADE,5645.85,5692.05,5514.05,false,-131.80,-2.33
