date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,724.40,730.00,719.80,730.00,724.70,723.80,SKIP,,,,,,
2025-01-03,732.30,734.95,723.50,727.80,730.00,726.80,SKIP,,,,,,
2025-01-06,729.95,731.95,706.45,713.05,727.80,727.84,SKIP,,,,,,
2025-01-07,714.95,720.40,706.80,708.55,713.05,713.89,SKIP,,,,,,
2025-01-08,707.60,709.45,700.95,701.50,708.55,712.00,SKIP,,,,,,
2025-01-09,695.05,730.35,695.05,717.00,701.50,705.01,SKIP,,,,,,
2025-01-10,717.65,717.65,686.05,692.60,717.00,719.45,SKIP,,,,,,
2025-01-13,690.00,700.60,666.70,699.00,692.60,697.13,TRADE,692.60,697.13,697.13,true,4.53,0.65
2025-01-14,687.45,700.05,679.05,682.85,699.00,680.82,TRADE,699.00,680.82,680.82,true,-18.18,-2.60
2025-01-15,683.55,689.90,671.60,674.60,682.85,683.88,SKIP,,,,,,
2025-01-16,675.00,691.75,674.50,689.90,674.60,678.58,TRADE,674.60,678.58,678.58,true,3.98,0.59
2025-01-17,694.75,701.00,686.00,686.00,689.90,682.24,TRADE,689.90,682.24,686.00,false,-3.90,-0.57
2025-01-20,696.85,705.85,687.55,697.80,686.00,694.42,TRADE,686.00,694.42,694.42,true,8.42,1.23
2025-01-21,697.05,706.40,694.05,697.35,697.80,696.30,SKIP,,,,,,
2025-01-22,696.10,704.45,683.00,687.10,697.35,701.15,TRADE,697.35,701.15,701.15,true,3.80,0.54
2025-01-23,687.00,705.60,683.65,701.10,687.10,690.87,TRADE,687.10,690.87,690.87,true,3.77,0.55
2025-01-24,704.40,706.00,682.10,685.60,701.10,696.95,TRADE,701.10,696.95,696.95,true,-4.15,-0.59
2025-01-27,675.00,686.25,659.60,664.95,685.60,696.34,TRADE,685.60,696.34,664.95,false,-20.65,-3.01
2025-01-28,672.35,672.35,651.00,653.20,664.95,671.18,TRADE,664.95,671.18,671.18,true,6.23,0.94
2025-01-29,658.75,663.00,630.10,656.20,653.20,655.83,SKIP,,,,,,
2025-01-30,655.00,687.25,655.00,682.00,656.20,647.98,TRADE,656.20,647.98,682.00,false,25.80,3.93
2025-01-31,675.00,696.95,672.55,692.00,682.00,677.67,TRADE,682.00,677.67,677.67,true,-4.33,-0.63
2025-02-01,691.75,701.05,683.05,695.00,692.00,686.73,TRADE,692.00,686.73,686.73,true,-5.27,-0.76
2025-02-03,684.25,720.00,684.00,708.80,695.00,694.72,SKIP,,,,,,
2025-02-04,709.90,713.95,696.15,710.10,708.80,703.17,TRADE,708.80,703.17,703.17,true,-5.63,-0.79
2025-02-05,710.00,725.00,710.00,718.05,710.10,705.12,TRADE,710.10,705.12,718.05,false,7.95,1.12
2025-02-06,714.05,754.00,714.05,736.00,718.05,714.97,SKIP,,,,,,
2025-02-07,733.70,735.40,719.15,731.50,736.00,734.86,SKIP,,,,,,
2025-02-10,741.10,759.00,722.00,751.95,731.50,728.91,SKIP,,,,,,
2025-02-11,748.00,749.75,711.00,715.30,751.95,746.14,TRADE,751.95,746.14,746.14,true,-5.81,-0.77
2025-02-12,710.00,714.90,683.25,690.40,715.30,729.73,TRADE,715.30,729.73,690.40,false,-24.90,-3.48
2025-02-13,688.10,696.50,660.00,667.00,690.40,696.18,TRADE,690.40,696.18,696.18,true,5.78,0.84
2025-02-14,691.95,734.00,658.15,661.50,667.00,681.84,TRADE,667.00,681.84,681.84,true,14.84,2.22
2025-02-17,664.70,668.00,624.75,649.65,661.50,696.66,TRADE,661.50,696.66,649.65,false,-11.85,-1.79
2025-02-18,644.95,663.00,601.30,628.85,649.65,642.67,TRADE,649.65,642.67,642.67,true,-6.98,-1.07
