date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,356.70,359.00,351.65,357.90,353.00,352.86,SKIP,,,,,,
2025-01-03,353.80,359.90,351.20,352.75,357.90,355.73,TRADE,357.90,355.73,355.73,true,-2.17,-0.61
2025-01-06,352.80,358.35,346.80,351.00,352.75,355.18,TRADE,352.75,355.18,355.18,true,2.43,0.69
2025-01-07,355.05,362.00,351.10,356.50,351.00,352.79,TRADE,351.00,352.79,352.79,true,1.79,0.51
2025-01-08,355.20,359.00,348.20,355.05,356.50,355.87,SKIP,,,,,,
2025-01-09,351.70,356.15,349.95,353.10,355.05,354.25,SKIP,,,,,,
2025-01-10,352.10,352.40,344.85,348.20,353.10,353.82,SKIP,,,,,,
2025-01-13,344.50,346.90,339.05,340.40,348.20,346.47,SKIP,,,,,,
2025-01-14,339.20,344.55,336.00,342.00,340.40,344.22,TRADE,340.40,344.22,344.22,true,3.82,1.12
2025-01-15,342.50,352.70,341.25,344.85,342.00,341.95,SKIP,,,,,,
2025-01-16,346.00,352.50,344.75,350.90,344.85,346.77,TRADE,344.85,346.77,346.77,true,1.92,0.56
2025-01-17,347.80,354.80,346.35,349.70,350.90,347.81,TRADE,350.90,347.81,347.81,true,-3.09,-0.88
2025-01-20,350.00,354.00,348.50,351.40,349.70,349.49,SKIP,,,,,,
2025-01-21,350.95,355.00,350.05,353.55,351.40,351.00,SKIP,,,,,,
2025-01-22,352.20,355.95,330.10,351.00,353.55,352.85,SKIP,,,,,,
2025-01-23,353.95,358.80,330.55,355.00,351.00,342.44,TRADE,351.00,342.44,342.44,true,-8.56,-2.44
2025-01-24,350.50,354.40,347.50,351.70,355.00,342.96,TRADE,355.00,342.96,351.70,false,-3.30,-0.93
2025-01-27,350.75,350.75,339.95,341.85,351.70,350.81,SKIP,,,,,,
2025-01-28,344.90,344.90,331.55,333.10,341.85,346.19,TRADE,341.85,346.19,333.10,false,-8.75,-2.56
2025-01-29,333.00,353.35,333.00,348.45,333.10,335.12,TRADE,333.10,335.12,335.12,true,2.02,0.61
2025-01-30,347.55,351.00,344.15,347.30,348.45,341.12,TRADE,348.45,341.12,347.30,false,-1.15,-0.33
2025-01-31,347.55,353.75,347.05,351.30,347.30,347.25,SKIP,,,,,,
2025-02-01,351.20,351.20,340.35,342.10,351.30,350.24,SKIP,,,,,,
2025-02-03,339.35,353.90,339.15,353.05,342.10,345.10,TRADE,342.10,345.10,345.10,true,3.00,0.88
2025-02-04,352.45,354.00,348.90,351.80,353.05,351.46,SKIP,,,,,,
2025-02-05,352.25,359.50,348.10,355.15,351.80,352.00,SKIP,,,,,,
2025-02-06,354.40,368.00,351.95,364.95,355.15,354.75,SKIP,,,,,,
2025-02-07,365.50,367.65,356.55,360.00,364.95,364.08,SKIP,,,,,,
2025-02-10,358.90,358.90,346.35,348.40,360.00,361.27,SKIP,,,,,,
2025-02-11,347.10,348.80,335.00,337.65,348.40,350.95,TRADE,348.40,350.95,337.65,false,-10.75,-3.09
2025-02-12,336.80,338.50,323.90,331.90,337.65,339.05,SKIP,,,,,,
2025-02-13,328.00,332.70,326.00,328.50,331.90,328.92,TRADE,331.90,328.92,328.92,true,-2.98,-0.90
2025-02-14,329.65,331.35,307.75,313.00,328.50,329.13,SKIP,,,,,,
2025-02-17,305.70,322.40,305.70,319.40,313.00,314.12,SKIP,,,,,,
2025-02-18,314.70,318.20,304.80,311.00,319.40,310.69,TRADE,319.40,310.69,310.69,true,-8.71,-2.73
2025-02-19,310.00,324.90,308.95,321.10,311.00,310.88,SKIP,,,,,,
2025-02-20,320.40,325.85,318.30,321.00,321.10,320.14,SKIP,,,,,,
2025-02-21,321.00,325.15,319.70,321.60,321.00,321.92,SKIP,,,,,,
2025-02-24,317.65,322.45,314.05,316.00,321.60,321.87,SKIP,,,,,,
2025-02-25,315.50,322.55,314.40,316.75,316.00,318.77,TRADE,316.00,318.77,318.77,true,2.77,0.88
2025-02-27,323.00,323.85,308.40,314.00,316.75,318.84,TRADE,316.75,318.84,318.84,true,2.09,0.66
2025-02-28,309.85,316.90,301.50,312.90,314.00,314.49,SKIP,,,,,,
2025-03-03,310.60,315.00,300.20,301.25,312.90,312.17,SKIP,,,,,,
2025-03-04,300.00,309.00,296.60,305.05,301.25,304.38,TRADE,301.25,304.38,304.38,true,3.13,1.04
2025-03-05,307.05,317.40,306.25,315.20,305.05,304.87,SKIP,,,,,,
2025-03-06,320.80,321.00,314.55,318.30,315.20,311.95,TRADE,315.20,311.95,318.30,false,3.10,0.98
2025-03-07,316.00,322.95,315.00,317.05,318.30,317.76,SKIP,,,,,,
2025-03-10,317.45,317.90,304.50,305.00,317.05,318.70,TRADE,317.05,318.70,305.00,false,-12.05,-3.80
2025-03-11,305.00,307.50,299.80,302.40,305.00,310.02,TRADE,305.00,310.02,302.40,false,-2.60,-0.85
2025-03-12,302.10,305.45,295.05,296.40,302.40,303.27,SKIP,,,,,,
2025-03-13,299.40,299.60,292.00,292.65,296.40,298.78,TRADE,296.40,298.78,298.78,true,2.38,0.80
2025-03-17,291.00,297.65,287.50,288.55,292.65,295.19,TRADE,292.65,295.19,295.19,true,2.54,0.87
2025-03-18,287.05,298.75,287.05,297.70,288.55,290.57,TRADE,288.55,290.57,290.57,true,2.02,0.70
