date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,1480.80,1489.60,1468.80,1476.10,1490.05,1478.77,TRADE,1490.05,1478.77,1478.77,true,-11.28,-0.76
2025-01-03,1470.00,1513.80,1470.00,1494.00,1476.10,1478.98,SKIP,,,,,,
2025-01-06,1465.00,1499.00,1465.00,1485.00,1494.00,1497.75,SKIP,,,,,,
2025-01-07,1503.90,1504.20,1475.10,1494.40,1485.00,1480.84,SKIP,,,,,,
2025-01-08,1481.00,1496.50,1470.40,1480.05,1494.40,1494.08,SKIP,,,,,,
2025-01-09,1464.00,1487.00,1459.05,1475.05,1480.05,1483.46,SKIP,,,,,,
2025-01-10,1469.60,1470.85,1433.45,1458.55,1475.05,1476.95,SKIP,,,,,,
2025-01-13,1405.75,1430.95,1377.00,1415.00,1458.55,1451.73,SKIP,,,,,,
2025-01-14,1397.10,1441.85,1390.00,1393.25,1415.00,1408.62,SKIP,,,,,,
2025-01-15,1391.00,1396.95,1351.15,1351.15,1393.25,1418.42,TRADE,1393.25,1418.42,1351.15,false,-42.10,-3.02
2025-01-16,1373.95,1379.65,1350.00,1352.10,1351.15,1364.46,TRADE,1351.15,1364.46,1364.46,true,13.31,0.99
2025-01-17,1361.95,1361.95,1320.55,1326.20,1352.10,1362.33,TRADE,1352.10,1362.33,1326.20,false,-25.90,-1.92
2025-01-20,1343.15,1345.45,1281.80,1298.70,1326.20,1334.97,TRADE,1326.20,1334.97,1334.97,true,8.77,0.66
2025-01-21,1302.35,1303.55,1261.80,1278.70,1298.70,1300.26,SKIP,,,,,,
2025-01-22,1275.00,1284.00,1234.00,1270.00,1278.70,1278.90,SKIP,,,,,,
2025-01-23,1262.00,1365.55,1254.70,1314.30,1270.00,1259.97,TRADE,1270.00,1259.97,1259.97,true,-10.03,-0.79
2025-01-24,1317.40,1349.85,1304.55,1310.15,1314.30,1312.71,SKIP,,,,,,
2025-01-27,1300.70,1341.50,1263.05,1323.00,1310.15,1327.50,TRADE,1310.15,1327.50,1327.50,true,17.35,1.32
2025-01-28,1322.95,1322.95,1265.05,1300.00,1323.00,1319.54,SKIP,,,,,,
2025-01-29,1300.00,1364.00,1294.25,1342.00,1300.00,1288.52,TRADE,1300.00,1288.52,1342.00,false,42.00,3.23
2025-01-30,1335.00,1391.30,1335.00,1356.55,1342.00,1345.16,SKIP,,,,,,
2025-01-31,1353.00,1383.15,1316.30,1358.60,1356.55,1372.70,TRADE,1356.55,1372.70,1372.70,true,16.15,1.19
2025-02-01,1359.95,1414.00,1336.00,1359.30,1358.60,1351.74,TRADE,1358.60,1351.74,1351.74,true,-6.86,-0.50
2025-02-03,1360.10,1402.05,1318.00,1402.05,1359.30,1364.67,SKIP,,,,,,
2025-02-04,1408.00,1408.00,1371.35,1380.85,1402.05,1357.09,TRADE,1402.05,1357.09,1380.85,false,-21.20,-1.51
2025-02-05,1380.00,1388.95,1336.20,1356.55,1380.85,1386.70,SKIP,,,,,,
2025-02-06,1338.00,1351.25,1300.00,1310.70,1356.55,1356.94,SKIP,,,,,,
2025-02-07,1348.00,1499.90,1290.05,1486.65,1310.70,1319.98,TRADE,1310.70,1319.98,1319.98,true,9.28,0.71
2025-02-10,1464.05,1475.00,1358.05,1365.95,1486.65,1413.78,TRADE,1486.65,1413.78,1413.78,true,-72.87,-4.90
2025-02-11,1370.85,1374.20,1301.15,1353.90,1365.95,1411.22,TRADE,1365.95,1411.22,1353.90,false,-12.05,-0.88
2025-02-12,1360.00,1366.20,1330.55,1349.25,1353.90,1335.61,TRADE,1353.90,1335.61,1335.61,true,-18.29,-1.35
2025-02-13,1354.00,1393.50,1339.00,1364.60,1349.25,1348.52,SKIP,,,,,,
2025-02-14,1362.05,1396.35,1338.45,1343.55,1364.60,1371.87,TRADE,1364.60,1371.87,1371.87,true,7.27,0.53
2025-02-17,1341.90,1364.95,1310.00,1330.00,1343.55,1356.23,TRADE,1343.55,1356.23,1356.23,true,12.68,0.94
2025-02-18,1327.95,1348.80,1288.00,1336.45,1330.00,1330.91,SKIP,,,,,,
2025-02-19,1339.95,1375.95,1316.85,1362.60,1336.45,1318.49,TRADE,1336.45,1318.49,1318.49,true,-17.96,-1.34
2025-02-20,1358.70,1368.35,1342.55,1361.45,1362.60,1357.32,SKIP,,,,,,
2025-02-21,1363.00,1363.00,1309.35,1317.00,1361.45,1364.19,SKIP,,,,,,
2025-02-24,1296.05,1299.95,1256.95,1262.45,1317.00,1328.23,TRADE,1317.00,1328.23,1262.45,false,-54.55,-4.14
2025-02-25,1266.00,1278.00,1239.30,1244.00,1262.45,1269.27,TRADE,1262.45,1269.27,1269.27,true,6.82,0.54
2025-02-27,1241.00,1328.85,1234.00,1309.85,1244.00,1249.75,SKIP,,,,,,
2025-02-28,1286.85,1318.60,1238.00,1271.85,1309.85,1303.24,TRADE,1309.85,1303.24,1303.24,true,-6.61,-0.50
2025-03-03,1285.05,1305.00,1258.75,1273.05,1271.85,1289.21,TRADE,1271.85,1289.21,1289.21,true,17.36,1.36
2025-03-04,1268.60,1297.40,1257.90,1284.50,1273.05,1295.23,TRADE,1273.05,1295.23,1295.23,true,22.18,1.74
2025-03-05,1284.95,1460.00,1284.90,1350.00,1284.50,1287.99,SKIP,,,,,,
2025-03-06,1369.00,1369.00,1331.00,1346.65,1350.00,1370.93,TRADE,1350.00,1370.93,1346.65,false,-3.35,-0.25
2025-03-07,1349.90,1387.90,1327.10,1330.00,1346.65,1345.25,SKIP,,,,,,
2025-03-10,1342.95,1363.35,1322.00,1337.00,1330.00,1358.68,TRADE,1330.00,1358.68,1358.68,true,28.68,2.16
2025-03-11,1335.55,1492.40,1320.05,1460.00,1337.00,1335.49,SKIP,,,,,,
2025-03-12,1474.20,1474.90,1345.00,1346.40,1460.00,1412.94,TRADE,1460.00,1412.94,1412.94,true,-47.06,-3.22
2025-03-13,1359.95,1374.00,1331.20,1350.50,1346.40,1381.09,TRADE,1346.40,1381.09,1350.50,false,4.10,0.30
2025-03-17,1350.00,1381.90,1332.60,1349.00,1350.50,1355.49,SKIP,,,,,,
2025-03-18,1354.25,1356.35,1312.35,1320.00,1349.00,1355.24,SKIP,,,,,,
2025-03-19,1328.60,1341.90,1312.40,1322.00,1320.00,1322.98,SKIP,,,,,,
2025-03-20,1336.95,1340.00,1310.40,1322.20,1322.00,1320.67,SKIP,,,,,,
2025-03-21,1330.00,1345.00,1309.30,1330.10,1322.20,1328.23,SKIP,,,,,,
2025-03-24,1344.90,1412.00,1323.25,1385.90,1330.10,1329.80,SKIP,,,,,,
2025-03-25,1396.70,1459.85,1386.05,1445.65,1385.90,1361.76,TRADE,1385.90,1361.76,1445.65,false,59.75,4.31
2025-03-26,1450.00,1484.00,1430.05,1461.95,1445.65,1434.50,TRADE,1445.65,1434.50,1434.50,true,-11.15,-0.77
2025-03-27,1456.00,1479.85,1443.35,1447.50,1461.95,1457.06,SKIP,,,,,,
2025-03-28,1458.00,1509.00,1425.20,1478.00,1447.50,1462.82,TRADE,1447.50,1462.82,1462.82,true,15.32,1.06
2025-04-01,1463.80,1485.90,1450.25,1458.25,1478.00,1451.18,TRADE,1478.00,1451.18,1451.18,true,-26.82,-1.81
