date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,879.00,879.00,859.75,871.60,878.00,872.65,TRADE,878.00,872.65,872.65,true,-5.35,-0.61
2025-01-03,872.30,878.90,851.40,853.30,871.60,867.91,SKIP,,,,,,
2025-01-06,860.00,865.00,842.15,862.15,853.30,861.15,TRADE,853.30,861.15,861.15,true,7.85,0.92
2025-01-07,862.20,889.85,862.20,875.15,862.15,856.85,TRADE,862.15,856.85,875.15,false,13.00,1.51
2025-01-08,881.70,882.00,868.30,870.55,875.15,879.84,TRADE,875.15,879.84,879.84,true,4.69,0.54
2025-01-09,869.60,884.00,865.45,877.25,870.55,872.85,SKIP,,,,,,
2025-01-10,877.10,895.75,857.35,860.00,877.25,876.48,SKIP,,,,,,
2025-01-13,855.00,856.15,813.40,822.40,860.00,874.95,TRADE,860.00,874.95,822.40,false,-37.60,-4.37
2025-01-14,820.55,833.30,817.40,829.45,822.40,828.87,TRADE,822.40,828.87,828.87,true,6.47,0.79
2025-01-15,825.20,831.80,802.80,819.40,829.45,825.00,TRADE,829.45,825.00,825.00,true,-4.45,-0.54
2025-01-16,813.20,826.95,813.20,816.00,819.40,816.36,SKIP,,,,,,
2025-01-17,816.95,823.55,810.50,818.00,816.00,819.56,SKIP,,,,,,
2025-01-20,819.95,823.25,804.15,822.50,818.00,818.40,SKIP,,,,,,
2025-01-21,827.15,841.70,825.05,833.15,822.50,814.95,TRADE,822.50,814.95,833.15,false,10.65,1.29
2025-01-22,834.55,840.95,817.95,827.70,833.15,834.25,SKIP,,,,,,
2025-01-23,825.00,862.35,817.70,849.20,827.70,828.42,SKIP,,,,,,
2025-01-24,846.10,847.95,774.00,795.00,849.20,841.86,TRADE,849.20,841.86,841.86,true,-7.34,-0.86
2025-01-27,791.85,791.85,760.50,763.55,795.00,797.71,SKIP,,,,,,
2025-01-28,767.80,770.30,700.00,744.90,763.55,769.40,TRADE,763.55,769.40,769.40,true,5.85,0.77
2025-01-29,747.90,765.00,735.85,756.10,744.90,751.13,TRADE,744.90,751.13,751.13,true,6.23,0.84
2025-01-30,760.05,761.90,752.60,760.75,756.10,754.26,SKIP,,,,,,
2025-01-31,756.60,767.20,739.05,747.00,760.75,758.06,SKIP,,,,,,
2025-02-01,749.45,751.65,731.00,740.00,747.00,749.02,SKIP,,,,,,
2025-02-03,740.00,761.40,734.15,740.85,740.00,740.71,SKIP,,,,,,
2025-02-04,742.10,753.40,735.35,739.55,740.85,746.16,TRADE,740.85,746.16,746.16,true,5.31,0.72
2025-02-05,740.95,754.05,735.70,748.95,739.55,741.70,SKIP,,,,,,
2025-02-06,748.65,757.80,740.35,745.10,748.95,747.24,SKIP,,,,,,
