date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,635.95,641.55,628.05,631.05,635.40,637.57,SKIP,,,,,,
2025-01-03,630.30,643.45,624.05,634.90,631.05,632.30,SKIP,,,,,,
2025-01-06,633.85,636.85,600.50,606.30,634.90,634.12,SKIP,,,,,,
2025-01-07,611.50,613.20,601.00,611.50,606.30,612.36,TRADE,606.30,612.36,612.36,true,6.06,1.00
2025-01-08,618.10,623.95,594.55,605.50,611.50,609.06,SKIP,,,,,,
2025-01-09,610.15,612.50,601.25,602.45,605.50,606.45,SKIP,,,,,,
2025-01-10,605.00,606.75,584.00,598.50,602.45,607.54,TRADE,602.45,607.54,598.50,false,-3.95,-0.66
2025-01-13,575.00,588.00,548.05,549.60,598.50,594.97,TRADE,598.50,594.97,549.60,false,-48.90,-8.17
2025-01-14,551.65,570.65,533.85,567.60,549.60,570.14,TRADE,549.60,570.14,570.14,true,20.54,3.74
2025-01-15,563.65,638.30,563.05,614.20,567.60,549.16,TRADE,567.60,549.16,614.20,false,46.60,8.21
2025-01-16,605.00,617.30,592.15,598.50,614.20,601.23,TRADE,614.20,601.23,601.23,true,-12.97,-2.11
2025-01-17,598.15,599.60,588.80,590.00,598.50,600.99,SKIP,,,,,,
2025-01-20,592.75,611.95,586.50,603.85,590.00,592.24,SKIP,,,,,,
2025-01-21,606.00,613.80,602.75,605.90,603.85,603.08,SKIP,,,,,,
2025-01-22,603.95,605.20,531.90,554.55,605.90,605.85,SKIP,,,,,,
2025-01-23,559.10,586.00,537.50,569.10,554.55,564.08,TRADE,554.55,564.08,564.08,true,9.53,1.72
2025-01-24,568.60,569.05,540.30,544.00,569.10,566.02,TRADE,569.10,566.02,566.02,true,-3.08,-0.54
2025-01-27,540.00,540.00,513.10,525.45,544.00,547.19,TRADE,544.00,547.19,525.45,false,-18.55,-3.41
2025-01-28,527.50,535.00,502.05,518.00,525.45,523.02,SKIP,,,,,,
2025-01-29,516.00,549.25,511.05,521.35,518.00,516.99,SKIP,,,,,,
2025-01-30,525.35,529.05,515.10,520.00,521.35,529.18,TRADE,521.35,529.18,520.00,false,-1.35,-0.26
2025-01-31,521.00,537.55,516.15,533.00,520.00,520.31,SKIP,,,,,,
2025-02-01,537.00,543.45,521.70,527.00,533.00,529.86,TRADE,533.00,529.86,529.86,true,-3.14,-0.59
2025-02-03,529.25,529.25,477.60,480.00,527.00,533.54,TRADE,527.00,533.54,480.00,false,-47.00,-8.92
2025-02-04,480.00,499.95,472.65,495.80,480.00,489.67,TRADE,480.00,489.67,489.67,true,9.67,2.01
2025-02-05,498.35,510.00,492.45,499.00,495.80,487.53,TRADE,495.80,487.53,499.00,false,3.20,0.65
2025-02-06,502.30,519.00,498.95,516.30,499.00,501.35,SKIP,,,,,,
2025-02-07,516.10,523.35,508.00,510.10,516.30,511.88,TRADE,516.30,511.88,511.88,true,-4.42,-0.86
2025-02-10,515.10,518.45,503.10,507.50,510.10,515.96,TRADE,510.10,515.96,515.96,true,5.86,1.15
2025-02-11,503.25,504.05,444.85,465.00,507.50,508.73,SKIP,,,,,,
2025-02-12,466.55,473.35,444.50,465.35,465.00,464.15,SKIP,,,,,,
2025-02-13,468.95,491.20,466.10,484.05,465.35,460.24,TRADE,465.35,460.24,484.05,false,18.70,4.02
2025-02-14,490.05,498.00,453.35,458.00,484.05,481.11,TRADE,484.05,481.11,481.11,true,-2.94,-0.61
2025-02-17,458.10,461.05,439.55,446.00,458.00,465.96,TRADE,458.00,465.96,446.00,false,-12.00,-2.62
2025-02-18,450.40,453.95,431.00,444.80,446.00,448.03,SKIP,,,,,,
2025-02-19,445.85,474.00,440.35,467.50,444.80,440.53,TRADE,444.80,440.53,440.53,true,-4.27,-0.96
2025-02-20,466.70,480.50,456.40,477.85,467.50,463.84,TRADE,467.50,463.84,463.84,true,-3.66,-0.78
2025-02-21,481.50,486.35,466.45,475.65,477.85,470.44,TRADE,477.85,470.44,470.44,true,-7.41,-1.55
2025-02-24,466.00,475.20,458.65,464.20,475.65,474.54,SKIP,,,,,,
2025-02-25,468.90,479.95,446.00,446.35,464.20,466.39,SKIP,,,,,,
2025-02-27,450.00,453.25,433.50,435.45,446.35,454.12,TRADE,446.35,454.12,435.45,false,-10.90,-2.44
2025-02-28,437.00,437.00,410.95,415.00,435.45,444.88,TRADE,435.45,444.88,415.00,false,-20.45,-4.70
