date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,974.70,982.25,944.65,956.10,973.00,980.35,TRADE,973.00,980.35,980.35,true,7.35,0.76
2025-01-03,964.00,1007.00,956.80,969.00,956.10,954.03,SKIP,,,,,,
2025-01-06,974.45,981.60,892.20,902.10,969.00,983.64,TRADE,969.00,983.64,902.10,false,-66.90,-6.90
2025-01-07,914.95,1013.60,914.95,972.00,902.10,929.55,TRADE,902.10,929.55,929.55,true,27.45,3.04
2025-01-08,971.00,972.80,918.00,925.60,972.00,986.31,TRADE,972.00,986.31,925.60,false,-46.40,-4.77
2025-01-09,927.00,934.85,896.35,908.00,925.60,938.36,TRADE,925.60,938.36,908.00,false,-17.60,-1.90
2025-01-10,912.45,929.90,891.30,901.95,908.00,908.26,SKIP,,,,,,
2025-01-13,891.00,929.90,885.55,897.00,901.95,909.45,TRADE,901.95,909.45,909.45,true,7.50,0.83
2025-01-14,905.00,916.40,892.70,901.15,897.00,907.24,TRADE,897.00,907.24,907.24,true,10.24,1.14
2025-01-15,910.10,926.35,894.40,901.30,901.15,900.36,SKIP,,,,,,
2025-01-16,915.80,924.90,898.00,901.45,901.30,907.46,TRADE,901.30,907.46,907.46,true,6.16,0.68
2025-01-17,906.60,908.00,882.05,898.80,901.45,911.29,TRADE,901.45,911.29,898.80,false,-2.65,-0.29
2025-01-20,896.50,925.05,890.60,916.05,898.80,893.31,TRADE,898.80,893.31,893.31,true,-5.49,-0.61
2025-01-21,926.35,943.80,897.50,900.35,916.05,913.46,SKIP,,,,,,
2025-01-22,906.40,907.00,868.45,885.40,900.35,914.13,TRADE,900.35,914.13,885.40,false,-14.95,-1.66
2025-01-23,886.70,928.75,884.90,897.70,885.40,883.51,SKIP,,,,,,
2025-01-24,903.00,916.00,885.55,894.00,897.70,913.48,TRADE,897.70,913.48,913.48,true,15.78,1.76
2025-01-27,870.00,896.95,845.25,864.00,894.00,899.89,TRADE,894.00,899.89,864.00,false,-30.00,-3.36
2025-01-28,861.50,865.80,824.00,852.05,864.00,870.52,TRADE,864.00,870.52,852.05,false,-11.95,-1.38
2025-01-29,849.70,873.20,815.00,816.95,852.05,845.88,TRADE,852.05,845.88,845.88,true,-6.17,-0.72
2025-01-30,825.00,833.95,767.75,782.90,816.95,849.83,TRADE,816.95,849.83,782.90,false,-34.05,-4.17
2025-01-31,785.15,824.80,775.45,807.35,782.90,789.30,TRADE,782.90,789.30,789.30,true,6.40,0.82
2025-02-01,811.00,833.35,793.45,819.55,807.35,806.64,SKIP,,,,,,
2025-02-03,814.00,817.80,788.05,791.15,819.55,814.66,TRADE,819.55,814.66,814.66,true,-4.89,-0.60
2025-02-04,796.35,817.00,795.25,812.45,791.15,798.94,TRADE,791.15,798.94,798.94,true,7.79,0.98
2025-02-05,821.90,863.45,815.10,831.70,812.45,807.35,TRADE,812.45,807.35,831.70,false,19.25,2.37
2025-02-06,829.70,832.15,807.35,816.00,831.70,840.96,TRADE,831.70,840.96,816.00,false,-15.70,-1.89
2025-02-07,821.40,821.40,806.25,810.95,816.00,818.21,SKIP,,,,,,
2025-02-10,803.00,809.70,786.00,790.80,810.95,811.14,SKIP,,,,,,
2025-02-11,787.10,791.65,747.70,751.15,790.80,793.26,SKIP,,,,,,
2025-02-12,750.00,750.00,716.40,738.45,751.15,761.43,TRADE,751.15,761.43,738.45,false,-12.70,-1.69
2025-02-13,738.90,756.15,731.50,736.90,738.45,733.05,TRADE,738.45,733.05,733.05,true,-5.40,-0.73
2025-02-14,740.00,742.70,693.80,709.00,736.90,741.16,TRADE,736.90,741.16,741.16,true,4.26,0.58
2025-02-17,705.05,708.70,678.50,699.65,709.00,712.28,SKIP,,,,,,
