date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,384.75,394.20,375.05,382.75,382.40,388.51,TRADE,382.40,388.51,388.51,true,6.11,1.60
2025-01-03,385.50,457.10,379.05,457.10,382.75,380.87,SKIP,,,,,,
2025-01-06,473.40,548.50,473.40,548.50,457.10,425.22,TRADE,457.10,425.22,548.50,false,91.40,20.00
2025-01-07,575.15,592.70,489.95,489.95,548.50,522.59,TRADE,548.50,522.59,522.59,true,-25.91,-4.72
2025-01-08,470.00,522.00,452.20,481.15,489.95,531.86,TRADE,489.95,531.86,481.15,false,-8.80,-1.80
2025-01-09,480.90,489.40,431.55,438.35,481.15,489.53,TRADE,481.15,489.53,438.35,false,-42.80,-8.90
2025-01-10,447.70,468.00,424.55,440.35,438.35,453.07,TRADE,438.35,453.07,453.07,true,14.72,3.36
2025-04-15,255.99,258.00,252.00,255.51,252.50,450.32,TRADE,252.50,450.32,255.51,false,3.01,1.19
2025-04-16,257.31,268.20,252.80,268.20,255.51,255.04,SKIP,,,,,,
2025-04-17,268.49,271.90,262.50,264.14,268.20,266.83,TRADE,268.20,266.83,266.83,true,-1.37,-0.51
2025-04-21,266.99,275.98,262.50,269.18,264.14,266.42,TRADE,264.14,266.42,266.42,true,2.28,0.86
2025-04-22,270.10,283.32,268.11,283.32,269.18,270.22,SKIP,,,,,,
2025-04-23,287.00,292.39,277.02,280.99,283.32,280.21,TRADE,283.32,280.21,280.21,true,-3.11,-1.10
2025-04-24,281.00,284.48,276.10,277.90,280.99,284.60,TRADE,280.99,284.60,277.90,false,-3.09,-1.10
2025-04-25,280.75,281.00,264.07,264.07,277.90,280.19,TRADE,277.90,280.19,280.19,true,2.29,0.82
2025-04-28,264.07,264.07,256.01,261.56,264.07,266.33,TRADE,264.07,266.33,261.56,false,-2.51,-0.95
2025-04-29,261.09,268.48,261.09,263.49,261.56,260.31,SKIP,,,,,,
2025-04-30,263.49,263.49,253.12,255.04,263.49,264.52,SKIP,,,,,,
2025-05-02,257.00,262.80,254.00,256.00,255.04,257.31,TRADE,255.04,257.31,257.31,true,2.27,0.89
