date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,3264.00,3400.95,3251.00,3396.95,3256.70,3254.98,SKIP,,,,,,
2025-01-03,3395.00,3481.95,3377.95,3443.65,3396.95,3339.78,TRADE,3396.95,3339.78,3443.65,false,46.70,1.37
2025-01-06,3490.00,3528.50,3441.20,3472.35,3443.65,3447.09,SKIP,,,,,,
2025-01-07,3490.00,3576.70,3485.00,3495.00,3472.35,3490.62,TRADE,3472.35,3490.62,3490.62,true,18.27,0.53
2025-01-08,3487.65,3514.50,3391.30,3485.15,3495.00,3533.44,TRADE,3495.00,3533.44,3485.15,false,-9.85,-0.28
2025-01-09,3485.95,3506.45,3461.55,3494.55,3485.15,3451.64,TRADE,3485.15,3451.64,3494.55,false,9.40,0.27
2025-01-10,3462.00,3488.00,3428.75,3434.00,3494.55,3484.27,SKIP,,,,,,
2025-01-13,3380.00,3467.00,3352.50,3386.00,3434.00,3453.68,TRADE,3434.00,3453.68,3453.68,true,19.68,0.57
2025-01-14,3400.00,3429.00,3310.00,3331.35,3386.00,3406.58,TRADE,3386.00,3406.58,3406.58,true,20.58,0.61
2025-01-15,3322.00,3340.50,3283.00,3319.00,3331.35,3338.78,SKIP,,,,,,
2025-01-16,3327.00,3338.85,3282.00,3321.65,3319.00,3306.68,SKIP,,,,,,
2025-01-17,3319.90,3368.00,3285.05,3360.00,3321.65,3300.98,TRADE,3321.65,3300.98,3300.98,true,-20.67,-0.62
2025-01-20,3374.05,3407.70,3347.50,3392.60,3360.00,3338.55,TRADE,3360.00,3338.55,3392.60,false,32.60,0.97
2025-01-21,3400.95,3412.70,3335.15,3362.25,3392.60,3384.16,SKIP,,,,,,
2025-01-22,3354.80,3385.00,3334.65,3359.65,3362.25,3368.38,SKIP,,,,,,
2025-01-23,3356.45,3433.00,3325.50,3395.85,3359.65,3360.13,SKIP,,,,,,
2025-01-24,3407.00,3447.65,3380.45,3397.75,3395.85,3393.01,SKIP,,,,,,
2025-01-27,3388.00,3401.95,3307.25,3316.15,3397.75,3406.34,SKIP,,,,,,
2025-01-28,3319.35,3370.85,3299.55,3336.40,3316.15,3348.23,TRADE,3316.15,3348.23,3348.23,true,32.08,0.97
2025-01-29,3339.20,3375.00,3309.05,3372.00,3336.40,3333.91,SKIP,,,,,,
2025-01-30,3370.65,3390.00,3345.20,3372.10,3372.00,3355.65,SKIP,,,,,,
2025-01-31,3400.00,3527.45,3392.40,3491.00,3372.10,3369.77,SKIP,,,,,,
2025-02-01,3527.00,3635.15,3408.00,3555.65,3491.00,3486.67,SKIP,,,,,,
2025-02-03,3565.00,3642.55,3551.75,3580.05,3555.65,3512.49,TRADE,3555.65,3512.49,3580.05,false,24.40,0.69
2025-02-04,3590.00,3614.00,3520.00,3591.55,3580.05,3596.75,SKIP,,,,,,
2025-02-05,3596.00,3652.00,3472.20,3493.00,3591.55,3573.89,SKIP,,,,,,
2025-02-06,3490.90,3504.25,3397.85,3412.15,3493.00,3525.11,TRADE,3493.00,3525.11,3412.15,false,-80.85,-2.31
2025-02-07,3414.90,3453.90,3388.20,3428.00,3412.15,3426.27,SKIP,,,,,,
2025-02-10,3415.00,3425.00,3311.00,3325.00,3428.00,3426.48,SKIP,,,,,,
2025-02-11,3334.70,3348.00,3271.60,3273.10,3325.00,3349.36,TRADE,3325.00,3349.36,3273.10,false,-51.90,-1.56
2025-02-12,3282.75,3317.40,3212.60,3253.80,3273.10,3302.83,TRADE,3273.10,3302.83,3302.83,true,29.73,0.91
2025-02-13,3250.25,3277.95,3215.20,3226.20,3253.80,3263.30,SKIP,,,,,,
2025-02-14,3236.30,3253.00,3186.45,3207.00,3226.20,3247.61,TRADE,3226.20,3247.61,3247.61,true,21.41,0.66
2025-02-17,3195.25,3238.50,3176.00,3226.60,3207.00,3213.87,SKIP,,,,,,
2025-02-18,3234.80,3244.00,3192.30,3218.00,3226.60,3216.91,SKIP,,,,,,
2025-02-19,3220.00,3253.65,3191.80,3211.65,3218.00,3215.97,SKIP,,,,,,
2025-02-20,3210.00,3218.65,3188.15,3195.75,3211.65,3219.83,SKIP,,,,,,
2025-02-21,3191.45,3205.95,3162.25,3176.45,3195.75,3198.28,SKIP,,,,,,
2025-02-24,3131.00,3187.95,3131.00,3170.00,3176.45,3181.81,SKIP,,,,,,
2025-02-25,3140.00,3211.50,3136.55,3195.00,3170.00,3172.49,SKIP,,,,,,
2025-02-27,3198.80,3228.00,3176.95,3218.35,3195.00,3191.57,SKIP,,,,,,
2025-02-28,3202.00,3217.95,3060.00,3080.80,3218.35,3207.40,SKIP,,,,,,
2025-03-03,3090.00,3102.10,3057.75,3078.90,3080.80,3100.15,TRADE,3080.80,3100.15,3100.15,true,19.35,0.63
2025-03-04,3050.00,3070.00,3017.00,3045.10,3078.90,3081.14,SKIP,,,,,,
2025-03-05,3048.50,3107.45,3035.70,3091.95,3045.10,3036.72,SKIP,,,,,,
2025-03-06,3091.20,3131.65,3047.00,3125.05,3091.95,3084.07,SKIP,,,,,,
2025-03-07,3121.10,3124.60,3074.65,3084.05,3125.05,3086.41,TRADE,3125.05,3086.41,3086.41,true,-38.64,-1.24
2025-03-10,3080.00,3083.00,3021.50,3024.95,3084.05,3092.27,SKIP,,,,,,
2025-03-11,3015.00,3055.90,3010.00,3054.30,3024.95,3041.98,TRADE,3024.95,3041.98,3041.98,true,17.03,0.56
2025-03-12,3037.40,3053.80,2996.05,3018.80,3054.30,3040.14,SKIP,,,,,,
2025-03-13,3019.40,3049.50,3000.30,3007.35,3018.80,3022.00,SKIP,,,,,,
2025-03-17,2985.05,3036.40,2985.05,3014.10,3007.35,3017.81,SKIP,,,,,,
2025-03-18,3030.75,3085.00,3015.40,3081.00,3014.10,3015.38,SKIP,,,,,,
2025-03-19,3088.05,3095.00,3058.20,3077.00,3081.00,3061.34,TRADE,3081.00,3061.34,3061.34,true,-19.66,-0.64
2025-03-20,3100.00,3205.00,3080.00,3190.05,3077.00,3074.13,SKIP,,,,,,
2025-03-21,3186.95,3190.00,3154.95,3165.90,3190.05,3170.04,TRADE,3190.05,3170.04,3170.04,true,-20.01,-0.63
2025-03-24,3168.20,3175.95,3075.10,3076.00,3165.90,3168.29,SKIP,,,,,,
2025-03-25,3085.00,3099.95,3046.05,3046.05,3076.00,3091.72,TRADE,3076.00,3091.72,3091.72,true,15.72,0.51
2025-03-26,3068.95,3077.75,3034.55,3058.70,3046.05,3067.41,TRADE,3046.05,3067.41,3067.41,true,21.36,0.70
2025-03-27,3047.55,3097.70,3047.55,3096.00,3058.70,3058.36,SKIP,,,,,,
2025-03-28,3094.00,3111.80,3051.05,3057.00,3096.00,3079.63,TRADE,3096.00,3079.63,3079.63,true,-16.37,-0.53
2025-04-01,3053.70,3075.70,2982.00,2987.00,3057.00,3079.14,TRADE,3057.00,3079.14,2987.00,false,-70.00,-2.29
2025-04-02,3011.00,3105.00,2971.15,3099.00,2987.00,3008.79,TRADE,2987.00,3008.79,3008.79,true,21.79,0.73
2025-04-03,3071.00,3151.00,3068.00,3125.10,3099.00,3057.30,TRADE,3099.00,3057.30,3125.10,false,26.10,0.84
2025-04-04,3099.00,3114.90,3050.00,3077.30,3125.10,3129.58,SKIP,,,,,,
2025-04-07,2925.00,3048.00,2925.00,3045.00,3077.30,3083.14,SKIP,,,,,,
2025-04-08,3149.70,3227.25,3101.00,3124.30,3045.00,2996.48,TRADE,3045.00,2996.48,3124.30,false,79.30,2.60
2025-04-09,3137.85,3188.25,3090.70,3177.80,3124.30,3148.82,TRADE,3124.30,3148.82,3148.82,true,24.52,0.78
2025-04-11,3222.00,3242.55,3201.25,3233.35,3177.80,3161.41,TRADE,3177.80,3161.41,3233.35,false,55.55,1.75
2025-04-15,3270.00,3285.00,3245.10,3270.30,3233.35,3226.11,SKIP,,,,,,
2025-04-16,3250.00,3286.00,3245.10,3270.50,3270.30,3271.44,SKIP,,,,,,
2025-04-17,3250.00,3334.80,3211.20,3322.10,3270.50,3268.42,SKIP,,,,,,
2025-04-21,3314.00,3353.50,3290.00,3345.30,3322.10,3288.54,TRADE,3322.10,3288.54,3345.30,false,23.20,0.70
2025-04-22,3336.10,3358.80,3320.10,3342.00,3345.30,3329.40,SKIP,,,,,,
2025-04-23,3357.00,3373.70,3315.50,3357.90,3342.00,3337.73,SKIP,,,,,,
2025-04-24,3356.80,3395.00,3344.00,3384.00,3357.90,3347.94,SKIP,,,,,,
2025-04-25,3382.60,3419.50,3316.00,3355.50,3384.00,3374.40,SKIP,,,,,,
2025-04-28,3356.00,3397.40,3351.00,3373.00,3355.50,3364.77,SKIP,,,,,,
2025-04-29,3375.90,3398.00,3354.00,3379.00,3373.00,3374.56,SKIP,,,,,,
2025-04-30,3374.00,3409.00,3354.30,3373.90,3379.00,3378.78,SKIP,,,,,,
2025-05-02,3362.10,3381.50,3324.00,3330.10,3373.90,3386.38,SKIP,,,,,,
2025-05-05,3357.70,3408.50,3307.00,3318.50,3330.10,3350.10,TRADE,3330.10,3350.10,3350.10,true,20.00,0.60
2025-05-06,3321.80,3325.30,3245.50,3295.00,3318.50,3350.37,TRADE,3318.50,3350.37,3295.00,false,-23.50,-0.71
2025-05-07,3280.00,3381.00,3260.20,3341.00,3295.00,3281.15,SKIP,,,,,,
2025-05-08,3349.90,3412.50,3325.00,3356.80,3341.00,3332.39,SKIP,,,,,,
2025-05-09,3367.00,3530.00,3354.20,3510.90,3356.80,3373.34,SKIP,,,,,,
2025-05-12,3537.20,3585.00,3530.30,3565.90,3510.90,3496.81,SKIP,,,,,,
2025-05-13,3562.90,3588.40,3540.10,3565.20,3565.90,3561.90,SKIP,,,,,,
2025-05-14,3555.00,3610.00,3550.00,3585.30,3565.20,3561.60,SKIP,,,,,,
2025-05-15,3597.00,3665.00,3553.90,3631.50,3585.30,3586.87,SKIP,,,,,,
2025-05-16,3654.00,3655.90,3613.40,3630.00,3631.50,3619.48,SKIP,,,,,,
2025-05-19,3617.00,3649.50,3613.60,3614.50,3630.00,3630.78,SKIP,,,,,,
2025-05-20,3617.70,3620.00,3575.10,3584.90,3614.50,3627.37,SKIP,,,,,,
2025-05-21,3570.00,3623.10,3567.30,3584.40,3584.90,3593.71,SKIP,,,,,,
2025-05-22,3565.00,3575.00,3516.10,3549.10,3584.40,3588.62,SKIP,,,,,,
2025-05-23,3531.00,3606.30,3523.00,3580.00,3549.10,3540.38,SKIP,,,,,,
