date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,578.50,582.15,567.30,576.20,576.85,579.45,SKIP,,,,,,
2025-01-03,577.90,587.70,575.15,577.45,576.20,576.76,SKIP,,,,,,
2025-01-06,577.75,579.80,568.10,575.00,577.45,579.65,SKIP,,,,,,
2025-01-07,574.75,584.25,566.70,575.00,575.00,574.39,SKIP,,,,,,
2025-01-08,577.30,581.70,572.60,574.10,575.00,575.47,SKIP,,,,,,
2025-01-09,582.95,588.90,561.25,565.00,574.10,575.72,SKIP,,,,,,
2025-01-10,566.00,569.75,560.00,564.05,565.00,568.94,TRADE,565.00,568.94,568.94,true,3.94,0.70
2025-01-13,562.30,569.00,526.25,529.10,564.05,564.83,SKIP,,,,,,
2025-01-14,535.05,539.45,522.30,534.45,529.10,550.79,TRADE,529.10,550.79,534.45,false,5.35,1.01
2025-01-15,535.10,542.65,512.85,525.00,534.45,532.33,SKIP,,,,,,
2025-01-16,527.05,542.35,527.00,534.00,525.00,522.58,SKIP,,,,,,
2025-01-17,533.55,536.40,523.85,531.85,534.00,536.10,SKIP,,,,,,
2025-01-20,531.20,549.90,530.90,546.10,531.85,530.02,SKIP,,,,,,
2025-01-21,550.00,551.05,526.25,530.55,546.10,542.69,TRADE,546.10,542.69,542.69,true,-3.41,-0.62
2025-01-22,533.75,569.95,527.05,566.40,530.55,536.73,TRADE,530.55,536.73,536.73,true,6.18,1.16
2025-01-23,541.40,559.30,541.40,547.00,566.40,550.07,TRADE,566.40,550.07,550.07,true,-16.33,-2.88
2025-01-24,552.30,552.30,531.00,538.60,547.00,549.49,SKIP,,,,,,
2025-01-27,535.00,536.00,522.15,530.50,538.60,539.45,SKIP,,,,,,
2025-01-28,530.00,531.30,514.15,520.40,530.50,527.30,TRADE,530.50,527.30,527.30,true,-3.20,-0.60
2025-01-29,522.60,530.05,521.15,525.00,520.40,520.79,SKIP,,,,,,
2025-01-30,530.00,542.00,525.15,530.00,525.00,525.34,SKIP,,,,,,
2025-01-31,530.35,543.50,529.75,542.00,530.00,531.40,SKIP,,,,,,
2025-02-01,540.90,544.65,528.85,536.05,542.00,537.91,TRADE,542.00,537.91,537.91,true,-4.09,-0.75
2025-02-03,535.00,567.30,530.00,545.25,536.05,536.96,SKIP,,,,,,
