date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,130.00,133.53,129.55,132.79,130.03,129.37,TRADE,130.03,129.37,132.79,false,2.76,2.12
2025-01-03,133.00,135.22,129.61,130.09,132.79,131.97,TRADE,132.79,131.97,131.97,true,-0.82,-0.62
2025-01-06,130.21,130.21,120.00,121.80,130.09,132.79,TRADE,130.09,132.79,121.80,false,-8.29,-6.37
2025-01-07,122.60,125.20,121.80,123.90,121.80,123.46,TRADE,121.80,123.46,123.46,true,1.66,1.36
2025-01-08,124.39,124.84,119.51,121.91,123.90,123.65,SKIP,,,,,,
2025-01-09,121.88,123.98,121.23,123.15,121.91,121.20,TRADE,121.91,121.20,123.15,false,1.24,1.02
2025-01-10,123.00,123.00,117.50,118.25,123.15,122.75,SKIP,,,,,,
2025-01-13,114.00,117.74,111.66,112.47,118.25,119.46,TRADE,118.25,119.46,112.47,false,-5.78,-4.89
2025-01-14,114.50,117.49,113.20,116.95,112.47,114.76,TRADE,112.47,114.76,114.76,true,2.29,2.04
2025-01-15,117.80,119.80,116.33,117.68,116.95,115.89,TRADE,116.95,115.89,117.68,false,0.73,0.62
2025-01-16,118.90,120.90,118.76,119.43,117.68,117.90,SKIP,,,,,,
2025-01-17,119.60,119.60,115.92,117.43,119.43,119.97,SKIP,,,,,,
2025-01-20,117.00,122.58,116.88,120.10,117.43,117.24,SKIP,,,,,,
2025-01-21,120.35,121.48,115.22,115.84,120.10,119.45,TRADE,120.10,119.45,119.45,true,-0.65,-0.54
2025-01-22,116.39,117.24,111.05,113.30,115.84,117.90,TRADE,115.84,117.90,113.30,false,-2.54,-2.19
2025-01-23,113.15,116.31,112.75,114.23,113.30,113.26,SKIP,,,,,,
2025-01-24,114.50,115.49,110.00,110.28,114.23,114.70,SKIP,,,,,,
2025-01-27,108.20,108.97,105.50,107.47,110.28,111.81,TRADE,110.28,111.81,107.47,false,-2.81,-2.55
2025-01-28,107.75,109.40,103.07,106.97,107.47,106.97,SKIP,,,,,,
2025-01-29,102.31,110.89,95.28,109.20,106.97,106.40,TRADE,106.97,106.40,106.40,true,-0.57,-0.53
2025-01-30,108.70,109.95,105.68,106.75,109.20,101.51,TRADE,109.20,101.51,106.75,false,-2.45,-2.24
2025-01-31,107.00,110.95,106.61,110.05,106.75,107.25,SKIP,,,,,,
2025-02-01,109.91,114.90,109.00,111.08,110.05,109.38,TRADE,110.05,109.38,109.38,true,-0.67,-0.61
2025-02-03,110.10,110.90,106.10,106.34,111.08,112.37,TRADE,111.08,112.37,106.34,false,-4.74,-4.27
2025-02-04,106.92,109.12,105.50,107.48,106.34,108.03,TRADE,106.34,108.03,108.03,true,1.69,1.59
