date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,219.00,220.00,215.88,218.01,217.60,218.00,SKIP,,,,,,
2025-01-03,219.83,223.80,215.90,215.94,218.01,218.03,SKIP,,,,,,
2025-01-06,216.60,216.99,203.10,204.18,215.94,220.10,TRADE,215.94,220.10,204.18,false,-11.76,-5.45
2025-01-07,204.00,208.70,203.36,207.74,204.18,209.04,TRADE,204.18,209.04,207.74,false,3.56,1.74
2025-01-08,208.50,209.60,204.22,206.00,207.74,206.87,SKIP,,,,,,
2025-01-09,206.33,209.90,199.10,202.96,206.00,206.84,SKIP,,,,,,
2025-01-10,202.03,203.00,191.10,192.35,202.96,206.60,TRADE,202.96,206.60,192.35,false,-10.61,-5.23
2025-01-13,190.00,193.82,181.01,181.88,192.35,195.70,TRADE,192.35,195.70,181.88,false,-10.47,-5.44
2025-01-14,183.65,190.16,183.11,189.40,181.88,186.56,TRADE,181.88,186.56,186.56,true,4.68,2.57
2025-01-15,191.06,195.40,188.53,189.90,189.40,186.67,TRADE,189.40,186.67,189.90,false,0.50,0.26
2025-01-16,195.02,225.30,194.72,219.20,189.90,191.86,TRADE,189.90,191.86,219.20,false,29.30,15.43
2025-01-17,215.00,224.85,213.46,219.80,219.20,212.90,TRADE,219.20,212.90,219.80,false,0.60,0.27
2025-01-20,221.35,229.40,216.75,218.19,219.80,220.04,SKIP,,,,,,
2025-01-21,219.50,220.45,212.40,212.50,218.19,221.98,TRADE,218.19,221.98,212.50,false,-5.69,-2.61
2025-01-22,213.69,213.69,203.80,208.96,212.50,215.48,TRADE,212.50,215.48,208.96,false,-3.54,-1.67
2025-01-23,208.00,214.75,206.40,211.00,208.96,207.49,TRADE,208.96,207.49,207.49,true,-1.47,-0.70
2025-01-24,211.55,211.85,204.30,204.50,211.00,211.23,SKIP,,,,,,
2025-01-27,203.63,203.63,195.00,195.32,204.50,207.41,TRADE,204.50,207.41,195.32,false,-9.18,-4.49
2025-01-28,198.00,201.02,186.20,188.19,195.32,197.84,TRADE,195.32,197.84,197.84,true,2.52,1.29
2025-01-29,189.80,200.62,189.21,194.37,188.19,190.64,TRADE,188.19,190.64,190.64,true,2.45,1.30
2025-01-30,196.10,205.91,195.10,203.67,194.37,195.72,TRADE,194.37,195.72,195.72,true,1.35,0.69
2025-01-31,206.40,223.00,204.56,220.38,203.67,201.73,TRADE,203.67,201.73,220.38,false,16.71,8.20
2025-02-01,223.00,229.50,199.40,200.19,220.38,215.90,TRADE,220.38,215.90,215.90,true,-4.48,-2.03
2025-02-03,192.87,198.40,189.35,195.52,200.19,214.51,TRADE,200.19,214.51,195.52,false,-4.67,-2.33
2025-02-04,198.50,201.74,190.40,191.55,195.52,192.68,TRADE,195.52,192.68,192.68,true,-2.84,-1.45
2025-02-05,193.12,197.73,193.12,194.07,191.55,193.58,TRADE,191.55,193.58,193.58,true,2.03,1.06
2025-02-06,195.00,195.39,190.00,191.00,194.07,195.17,TRADE,194.07,195.17,195.17,true,1.10,0.57
2025-02-07,191.20,191.95,187.60,188.90,191.00,192.24,TRADE,191.00,192.24,188.90,false,-2.10,-1.10
2025-02-10,191.00,193.03,186.45,188.81,188.90,189.45,SKIP,,,,,,
2025-02-11,188.87,189.39,177.41,178.54,188.81,188.79,SKIP,,,,,,
2025-02-12,163.33,171.98,159.61,170.37,178.54,182.44,TRADE,178.54,182.44,170.37,false,-8.17,-4.58
2025-02-13,167.00,172.65,166.10,166.10,170.37,166.74,TRADE,170.37,166.74,166.74,true,-3.63,-2.13
2025-02-14,169.29,169.50,156.72,157.30,166.10,169.30,TRADE,166.10,169.30,169.30,true,3.20,1.93
2025-02-17,154.00,157.79,150.71,155.00,157.30,160.57,TRADE,157.30,160.57,155.00,false,-2.30,-1.46
2025-02-18,152.25,154.90,146.51,150.30,155.00,154.37,SKIP,,,,,,
2025-02-19,150.00,164.20,148.21,160.50,150.30,149.62,SKIP,,,,,,
2025-02-20,159.79,163.98,157.30,160.50,160.50,160.21,SKIP,,,,,,
2025-02-21,160.90,166.75,157.70,157.75,160.50,161.42,TRADE,160.50,161.42,161.42,true,0.92,0.57
2025-02-24,156.00,157.30,152.97,154.99,157.75,161.57,TRADE,157.75,161.57,154.99,false,-2.76,-1.75
2025-02-25,155.00,157.49,153.17,153.35,154.99,154.94,SKIP,,,,,,
2025-02-27,153.84,154.70,148.15,148.29,153.35,154.77,TRADE,153.35,154.77,148.29,false,-5.06,-3.30
2025-02-28,145.70,148.33,140.00,141.95,148.29,149.81,TRADE,148.29,149.81,141.95,false,-6.34,-4.28
2025-03-03,141.99,144.40,134.24,140.48,141.95,142.92,TRADE,141.95,142.92,142.92,true,0.97,0.68
2025-03-04,137.60,146.33,137.35,143.33,140.48,138.41,TRADE,140.48,138.41,138.41,true,-2.07,-1.47
2025-03-05,144.10,148.99,143.50,148.01,143.33,143.10,SKIP,,,,,,
2025-03-06,149.76,152.45,147.90,148.87,148.01,147.00,TRADE,148.01,147.00,148.87,false,0.86,0.58
2025-03-07,148.00,155.30,147.40,151.65,148.87,149.84,TRADE,148.87,149.84,149.84,true,0.97,0.65
2025-03-10,152.70,154.20,147.10,147.11,151.65,152.81,TRADE,151.65,152.81,152.81,true,1.16,0.76
