date,open,high,low,close,prev_close,prev_vwap,trade_type,entry,target,exit,target_hit,pnl_absolute,pnl_percent
2025-01-02,76.85,77.28,75.39,76.61,76.85,76.82,SKIP,,,,,,
2025-01-03,76.90,78.58,76.75,77.54,76.61,76.22,TRADE,76.61,76.22,77.54,false,0.93,1.21
2025-01-06,78.00,78.10,73.55,73.76,77.54,77.89,SKIP,,,,,,
2025-01-07,74.44,75.85,74.01,75.66,73.76,75.26,TRADE,73.76,75.26,75.26,true,1.50,2.03
2025-01-08,75.70,75.70,73.11,74.55,75.66,75.02,TRADE,75.66,75.02,75.02,true,-0.64,-0.85
2025-01-09,74.16,74.75,73.01,73.10,74.55,74.25,SKIP,,,,,,
2025-01-10,73.25,73.45,68.85,69.57,73.10,73.84,TRADE,73.10,73.84,69.57,false,-3.53,-4.83
2025-01-13,68.65,69.30,65.89,66.01,69.57,70.36,TRADE,69.57,70.36,66.01,false,-3.56,-5.12
2025-01-14,66.41,79.48,66.41,79.48,66.01,67.44,TRADE,66.01,67.44,67.44,true,1.43,2.17
2025-01-15,74.90,75.20,71.51,73.15,79.48,73.88,TRADE,79.48,73.88,73.88,true,-5.60,-7.05
2025-01-16,74.25,82.50,74.25,79.18,73.15,73.05,SKIP,,,,,,
2025-01-17,79.00,85.00,78.20,83.74,79.18,79.69,TRADE,79.18,79.69,79.69,true,0.51,0.64
2025-01-20,84.29,87.48,82.75,85.60,83.74,82.68,TRADE,83.74,82.68,85.60,false,1.86,2.22
2025-01-21,86.50,87.00,82.20,82.30,85.60,84.94,TRADE,85.60,84.94,84.94,true,-0.66,-0.77
2025-01-22,83.00,83.39,78.25,79.36,82.30,83.72,TRADE,82.30,83.72,79.36,false,-2.94,-3.57
2025-01-23,80.50,82.14,79.06,79.85,79.36,80.12,TRADE,79.36,80.12,80.12,true,0.76,0.96
2025-01-24,80.30,80.54,76.30,76.59,79.85,80.48,TRADE,79.85,80.48,80.48,true,0.63,0.79
2025-01-27,76.76,81.30,73.66,79.88,76.59,77.69,TRADE,76.59,77.69,77.69,true,1.10,1.44
2025-01-28,81.00,81.50,77.00,77.75,79.88,78.36,TRADE,79.88,78.36,78.36,true,-1.52,-1.90
2025-01-29,77.90,80.04,77.18,77.85,77.75,78.94,TRADE,77.75,78.94,78.94,true,1.19,1.53
2025-01-30,78.50,80.68,78.08,79.10,77.85,78.47,TRADE,77.85,78.47,78.47,true,0.62,0.80
2025-01-31,79.50,81.71,78.74,81.09,79.10,79.21,SKIP,,,,,,
2025-02-01,81.79,82.35,78.82,79.00,81.09,80.56,TRADE,81.09,80.56,80.56,true,-0.53,-0.65
2025-02-03,78.68,79.73,77.51,77.87,79.00,80.64,TRADE,79.00,80.64,77.87,false,-1.13,-1.43
2025-02-04,78.61,80.44,78.50,79.10,77.87,78.38,TRADE,77.87,78.38,79.10,false,1.23,1.58
2025-02-05,79.67,83.38,79.60,81.28,79.10,79.39,SKIP,,,,,,
2025-02-06,81.95,81.95,79.75,80.27,81.28,81.58,SKIP,,,,,,
2025-02-07,80.70,81.66,78.85,79.20,80.27,80.72,TRADE,80.27,80.72,80.72,true,0.45,0.56
2025-02-10,79.20,79.65,76.01,76.60,79.20,79.87,TRADE,79.20,79.87,76.60,false,-2.60,-3.28
2025-02-11,76.82,77.11,73.47,73.78,76.60,77.47,TRADE,76.60,77.47,73.78,false,-2.82,-3.68
2025-02-12,73.80,75.39,71.53,74.50,73.78,74.59,TRADE,73.78,74.59,74.59,true,0.81,1.10
2025-02-13,74.80,76.07,73.95,74.05,74.50,73.71,TRADE,74.50,73.71,74.05,false,-0.45,-0.60
2025-02-14,74.60,74.75,71.36,71.90,74.05,75.01,TRADE,74.05,75.01,71.90,false,-2.15,-2.90
2025-02-17,71.60,73.10,70.01,72.04,71.90,72.58,TRADE,71.90,72.58,72.58,true,0.68,0.95
2025-02-18,72.10,72.49,70.48,70.99,72.04,72.10,SKIP,,,,,,
2025-02-19,71.30,73.40,70.65,73.02,70.99,71.13,SKIP,,,,,,
2025-02-20,73.05,74.80,72.55,74.18,73.02,72.71,SKIP,,,,,,
2025-02-21,74.10,76.14,72.75,72.90,74.18,73.89,SKIP,,,,,,
2025-02-24,72.50,72.60,71.10,71.83,72.90,74.34,TRADE,72.90,74.34,71.83,false,-1.07,-1.47
