bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Vardhman Textiles Limited,12-Sep-2025,2,-,INE825A01012,12-Sep-2025,-,-,12-Sep-2025,EQ,Dividend - Rs 5 Per Share,VTL
-,-,,Vardhman Textiles Limited,28-Aug-2026,2,-,INE825A01012,28-Aug-2026,-,-,28-Aug-2026,EQ,Dividend - Rs 5 Per Share,VTL
