bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Welspun Corp Limited,18-Jul-2025,5,-,INE191B01025,18-Jul-2025,-,-,18-Jul-2025,EQ,Annual General Meeting/Dividend - Rs 5 Per Share,WELCORP
-,-,,Welspun Corp Limited,30-Jun-2026,5,-,INE191B01025,30-Jun-2026,-,-,30-Jun-2026,EQ,Dividend - Rs 5 Per Share,WELCORP
