bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Shriram Finance Limited,31-Jan-2025,2,-,INE721A01013,31-Jan-2025,-,-,31-Jan-2025,EQ,Interim Dividend - Rs 2.50 Per Share,SHRIRAMFIN
-,-,,Shriram Finance Limited,10-Jan-2025,2,-,INE721A01013,10-Jan-2025,-,-,10-Jan-2025,EQ,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,SHRIRAMFIN
-,-,,Shriram Finance Limited,11-Jul-2025,2,-,INE721A01013,11-Jul-2025,-,-,11-Jul-2025,EQ,Dividend - Rs 3 Per Share,SHRIRAMFIN
-,-,,Shriram Finance Limited,07-Nov-2025,2,-,INE721A01013,07-Nov-2025,-,-,07-Nov-2025,EQ,Interim Dividend - Rs 4.80 Per Share,SHRIRAMFIN
-,-,,Shriram Finance Limited,03-Jul-2026,2,-,INE721A01013,03-Jul-2026,-,-,03-Jul-2026,EQ,Dividend - Rs 6 Per Share,SHRIRAMFIN
