bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,UNO Minda Limited,12-Feb-2025,2,-,INE405E01023,12-Feb-2025,-,-,12-Feb-2025,EQ,Interim Dividend - Re 0.75 Per Share,UNOMINDA
-,-,,UNO Minda Limited,30-May-2025,2,-,INE405E01023,30-May-2025,-,-,30-May-2025,EQ,Dividend - Rs 1.50 Per Share,UNOMINDA
-,-,,UNO Minda Limited,11-Feb-2026,2,-,INE405E01023,11-Feb-2026,-,-,11-Feb-2026,EQ,Interim Dividend - Re 0.90 Per Share,UNOMINDA
-,-,,UNO Minda Limited,29-May-2026,2,-,INE405E01023,29-May-2026,-,-,29-May-2026,EQ,Dividend - Rs 1.75 Per Share,UNOMINDA
