bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Radico Khaitan Limited,24-Jul-2025,2,-,INE944F01028,24-Jul-2025,-,-,24-Jul-2025,EQ,Dividend - Rs 4 Per Share,RADICO
-,-,,Radico Khaitan Limited,24-Jul-2026,2,-,INE944F01028,24-Jul-2026,-,-,24-Jul-2026,EQ,Dividend - Rs 9 Per Share,RADICO
