bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Adani Ports and Special Economic Zone Limited,13-Jun-2025,2,-,INE742F01042,13-Jun-2025,-,-,13-Jun-2025,EQ,Dividend - Rs 7 Per Share,ADANIPORTS
-,-,,Adani Ports and Special Economic Zone Limited,12-Jun-2026,2,-,INE742F01042,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 7.50 Per Share,ADANIPORTS
