bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Anant Raj Limited,16-Jul-2025,2,-,INE242C01024,16-Jul-2025,-,-,16-Jul-2025,EQ,Dividend - Re 0.73 Per Share,ANANTRAJ
-,-,,Anant Raj Limited,31-Jul-2026,2,-,INE242C01024,31-Jul-2026,-,-,31-Jul-2026,EQ,Dividend - Re 1 Per Share,ANANTRAJ
