bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Jubilant Foodworks Limited,18-Jul-2025,2,-,INE797F01012,18-Jul-2025,-,-,18-Jul-2025,EQ,Dividend - Rs 1.20 Per Share,JUBLFOOD
-,-,,Jubilant Foodworks Limited,17-Jul-2026,2,-,INE797F01012,17-Jul-2026,-,-,17-Jul-2026,EQ,Dividend - Rs 1.20 Per Share,JUBLFOOD
