bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Caplin Point Laboratories Limited,30-May-2025,2,-,INE475E01018,30-May-2025,-,-,30-May-2025,EQ,Interim Dividend - Rs 3 Per Share,CAPLIPOINT
-,-,,Caplin Point Laboratories Limited,12-Sep-2025,2,-,INE475E01018,12-Sep-2025,-,-,12-Sep-2025,EQ,Dividend - Rs 3 Per Share,CAPLIPOINT
-,-,,Caplin Point Laboratories Limited,29-May-2026,2,-,INE475E01018,29-May-2026,-,-,30-May-2026,EQ,Interim Dividend - Rs 4 Per Share,CAPLIPOINT
