bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,AIA Engineering Limited,04-Sep-2025,2,-,INE212H01026,04-Sep-2025,-,-,05-Sep-2025,EQ,Dividend - Rs 16 Per Share,AIAENG
-,-,,AIA Engineering Limited,04-Sep-2026,2,-,INE212H01026,04-Sep-2026,-,-,05-Sep-2026,EQ,Dividend - Rs 16 Per Share,AIAENG
