bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,AWL Agri Business Limited,19-Jun-2026,1,-,INE699H01024,19-Jun-2026,-,-,19-Jun-2026,EQ,Dividend - Re 1 Per Share,AWL
