bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Acme Solar Holdings Limited,02-May-2025,2,-,INE622W01025,02-May-2025,-,-,02-May-2025,EQ,Interim Dividend - Re 0.20 Per Share,ACMESOLAR
-,-,,Acme Solar Holdings Limited,06-Feb-2026,2,-,INE622W01025,06-Feb-2026,-,-,06-Feb-2026,EQ,Interim Dividend - Re 0.20 Per Share,ACMESOLAR
