bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Jindal Stainless Limited,07-Feb-2025,2,-,INE220G01021,07-Feb-2025,-,-,08-Feb-2025,EQ,Interim Dividend - Re 1 Per Share,JSL
-,-,,Jindal Stainless Limited,22-Aug-2025,2,-,INE220G01021,22-Aug-2025,-,-,22-Aug-2025,EQ,Dividend - Rs 2 Per Share,JSL
-,-,,Jindal Stainless Limited,29-Jan-2026,2,-,INE220G01021,29-Jan-2026,-,-,29-Jan-2026,EQ,Interim Dividend - Re 1 Per Share,JSL
-,-,,Jindal Stainless Limited,21-Aug-2026,2,-,INE220G01021,21-Aug-2026,-,-,21-Aug-2026,EQ,Dividend - Rs 3 Per Share,JSL
