bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Finolex Cables Limited,04-Sep-2025,2,-,INE235A01022,04-Sep-2025,-,-,05-Sep-2025,EQ,Dividend - Rs 8 Per Share,FINCABLES
-,-,,Finolex Cables Limited,04-Sep-2026,2,-,INE235A01022,04-Sep-2026,-,-,04-Sep-2026,EQ,Dividend - Rs 9 Per Share,FINCABLES
