bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Graphite India Limited,17-Jul-2025,2,-,INE371A01025,17-Jul-2025,-,-,17-Jul-2025,EQ,Dividend - Rs 11 Per Share,GRAPHITE
-,-,,Graphite India Limited,20-Jul-2026,2,-,INE371A01025,20-Jul-2026,-,-,20-Jul-2026,EQ,Dividend - Rs 7 Per Share,GRAPHITE
