bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,The Bombay Burmah Trading Corporation Limited,27-Mar-2025,2,-,INE050A01017,27-Mar-2025,-,-,27-Mar-2025,EQ,Interim Dividend - Rs 4 Per Share,BBTC
-,-,,The Bombay Burmah Trading Corporation Limited,21-Feb-2025,2,-,INE050A01017,21-Feb-2025,-,-,21-Feb-2025,EQ,Interim Dividend - Rs 13 Per Share,BBTC
-,-,,The Bombay Burmah Trading Corporation Limited,20-Feb-2026,2,-,INE050A01017,20-Feb-2026,-,-,20-Feb-2026,EQ,Interim Dividend - Rs 17 Per Share,BBTC
