bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,ICICI Prudential Life Insurance Company Limited,12-Jun-2025,10,-,INE726G01019,12-Jun-2025,-,-,12-Jun-2025,EQ,Dividend - Re 0.85 Per Share,ICICIPRULI
-,-,,ICICI Prudential Life Insurance Company Limited,05-Jun-2026,10,-,INE726G01019,05-Jun-2026,-,-,05-Jun-2026,EQ,Dividend - Rs 1.65 Per Share,ICICIPRULI
