bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Firstsource Solutions Limited,21-Feb-2025,10,-,INE684F01012,21-Feb-2025,-,-,21-Feb-2025,EQ,Interim Dividend - Rs 4 Per Share,FSL
-,-,,Firstsource Solutions Limited,20-Feb-2026,10,-,INE684F01012,20-Feb-2026,-,-,20-Feb-2026,EQ,Interim Dividend - Rs 5.50 Per Share,FSL
