bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Apollo Hospitals Enterprise Limited,14-Feb-2025,5,-,INE437A01016,14-Feb-2025,-,-,15-Feb-2025,EQ,Interim Dividend - Rs 9 Per Share,APOLLOHOSP
-,-,,Apollo Hospitals Enterprise Limited,19-Aug-2025,5,-,INE437A01016,19-Aug-2025,-,-,19-Aug-2025,EQ,Dividend - Rs 10 Per Share,APOLLOHOSP
-,-,,Apollo Hospitals Enterprise Limited,16-Feb-2026,5,-,INE437A01016,16-Feb-2026,-,-,16-Feb-2026,EQ,Interim Dividend - Rs 10 Per Sh,APOLLOHOSP
-,-,,Apollo Hospitals Enterprise Limited,14-Aug-2026,5,-,INE437A01016,14-Aug-2026,-,-,14-Aug-2026,EQ,Dividend - Rs 10 Per Sh,APOLLOHOSP
