bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Atul Limited,11-Jul-2025,10,-,INE100A01010,11-Jul-2025,-,-,11-Jul-2025,EQ,Dividend - Rs 25 Per Share,ATUL
-,-,,Atul Limited,17-Jul-2026,10,-,INE100A01010,17-Jul-2026,-,-,17-Jul-2026,EQ,Dividend - Rs 30 Per Share,ATUL
