bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Bandhan Bank Limited,14-Aug-2025,10,-,INE545U01014,14-Aug-2025,-,-,14-Aug-2025,EQ,Dividend - Rs 1.50 Per Share,BANDHANBNK
-,-,,Bandhan Bank Limited,17-Aug-2026,10,-,INE545U01014,17-Aug-2026,-,-,17-Aug-2026,EQ,Dividend - Rs 1.50 Per Share,BANDHANBNK
