bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Syngene International Limited,27-Jun-2025,10,-,INE398R01022,27-Jun-2025,-,-,27-Jun-2025,EQ,Dividend - Rs 1.25 Per Share,SYNGENE
-,-,,Syngene International Limited,25-Jun-2026,10,-,INE398R01022,25-Jun-2026,-,-,26-Jun-2026,EQ,Dividend - Rs 1.25 Per Share,SYNGENE
