bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,IPCA Laboratories Limited,05-Aug-2025,1,-,INE571A01020,05-Aug-2025,-,-,05-Aug-2025,EQ,Dividend - Rs 2 Per Share,IPCALAB
-,-,,IPCA Laboratories Limited,07-Aug-2026,1,-,INE571A01020,07-Aug-2026,-,-,07-Aug-2026,EQ,Dividend - Rs 6 Per Share,IPCALAB
