bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,MphasiS Limited,09-Jul-2025,10,-,INE356A01018,09-Jul-2025,-,-,09-Jul-2025,EQ,Dividend - Rs 57 Per Share,MPHASIS
-,-,,MphasiS Limited,08-Jul-2026,10,-,INE356A01018,08-Jul-2026,-,-,08-Jul-2026,EQ,Dividend - Rs 62 Per Share,MPHASIS
