bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Adani Total Gas Limited,13-Jun-2025,1,-,INE399L01023,13-Jun-2025,-,-,13-Jun-2025,EQ,Dividend - Re 0.25 Per Share,ATGL
-,-,,Adani Total Gas Limited,12-Jun-2026,1,-,INE399L01023,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 0.25 Per Share,ATGL
