bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Tata Steel Limited,06-Jun-2025,1,-,INE081A01012,06-Jun-2025,-,-,06-Jun-2025,EQ,Dividend - Rs 3.60 Per Share,TATASTEEL
-,-,,Tata Steel Limited,12-Jun-2026,1,-,INE081A01012,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 4 Per Share,TATASTEEL
