bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,CG Power and Industrial Solutions Limited,21-Mar-2025,2,-,INE067A01029,21-Mar-2025,-,-,22-Mar-2025,EQ,Interim Dividend - Rs 1.30 Per Share,CGPOWER
-,-,,CG Power and Industrial Solutions Limited,30-Jan-2026,2,-,INE067A01029,30-Jan-2026,-,-,01-Feb-2026,EQ,Interim Dividend - Rs 1.30 Per Share,CGPOWER
