bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Cochin Shipyard Limited,12-Feb-2025,5,-,INE704P01017,12-Feb-2025,-,-,12-Feb-2025,EQ,Interim Dividend - Rs 3.50 Per Share,COCHINSHIP
-,-,,Cochin Shipyard Limited,12-Sep-2025,5,-,INE704P01017,12-Sep-2025,-,-,12-Sep-2025,EQ,Dividend - Rs 2.25 Per Share,COCHINSHIP
-,-,,Cochin Shipyard Limited,18-Nov-2025,5,-,INE704P01017,18-Nov-2025,-,-,18-Nov-2025,EQ,Interim Dividend - Rs 4 Per Share,COCHINSHIP
-,-,,Cochin Shipyard Limited,03-Feb-2026,5,-,INE704P01017,03-Feb-2026,-,-,03-Feb-2026,EQ,Interim Dividend - Rs 3.50 Per Share,COCHINSHIP
