bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Eris Lifesciences Limited,13-Feb-2025,1,-,INE406M01024,13-Feb-2025,-,-,13-Feb-2025,EQ,Interim Dividend - Rs 7.35 Per Share,ERIS
-,-,,Eris Lifesciences Limited,29-May-2026,1,-,INE406M01024,29-May-2026,-,-,29-May-2026,EQ,Interim Dividend - Rs 7.21 Per Share,ERIS
