bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Biocon Limited,04-Jul-2025,5,-,INE376G01013,04-Jul-2025,-,-,04-Jul-2025,EQ,Dividend - Rs 0.50 Per Share,BIOCON
-,-,,Biocon Limited,03-Jul-2026,5,-,INE376G01013,03-Jul-2026,-,-,03-Jul-2026,EQ,Dividend - Re 0.50 Per Share,BIOCON
