bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Canara Bank,13-Jun-2025,2,-,INE476A01014,13-Jun-2025,-,-,13-Jun-2025,EQ,Dividend - Rs 4 Per Share,CANBK
-,-,,Canara Bank,12-Jun-2026,2,-,INE476A01014,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 4.20 Per Share,CANBK
