bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,KEI Industries Limited,27-Jan-2025,2,-,INE878B01027,27-Jan-2025,-,-,27-Jan-2025,EQ,Interim Dividend - Rs 4 Per Share,KEI
-,-,,KEI Industries Limited,28-Jan-2026,2,-,INE878B01027,28-Jan-2026,-,-,28-Jan-2026,EQ,Interim Dividend - Rs 4.50 Per Share,KEI
