bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,CIE Automotive India Limited,23-Apr-2025,10,-,INE536H01010,23-Apr-2025,-,-,23-Apr-2025,EQ,Annual General Meeting/Dividend - Rs 7 Per Share,CIEINDIA
-,-,,CIE Automotive India Limited,22-Apr-2026,10,-,INE536H01010,22-Apr-2026,-,-,22-Apr-2026,EQ,Dividend - Rs 7 Per Share,CIEINDIA
