bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Exide Industries Limited,18-Jul-2025,1,-,INE302A01020,18-Jul-2025,-,-,19-Jul-2025,EQ,Dividend - Rs 2 Per Share,EXIDEIND
-,-,,Exide Industries Limited,03-Jul-2026,1,-,INE302A01020,03-Jul-2026,-,-,03-Jul-2026,EQ,Dividend - Rs 2 Per Share,EXIDEIND
