bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,ACC Limited,13-Jun-2025,10,-,INE012A01025,13-Jun-2025,-,-,13-Jun-2025,EQ,Dividend - Rs 7.50 Per Share,ACC
-,-,,ACC Limited,12-Jun-2026,10,-,INE012A01025,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 7.50 Per Share,ACC
