bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Indian Oil Corporation Limited,08-Aug-2025,10,-,INE242A01010,08-Aug-2025,-,-,08-Aug-2025,EQ,Dividend - Rs 3 Per Share,IOC
-,-,,Indian Oil Corporation Limited,18-Dec-2025,10,-,INE242A01010,18-Dec-2025,-,-,18-Dec-2025,EQ,Interim Dividend - Rs 5 Per Share,IOC
-,-,,Indian Oil Corporation Limited,12-Mar-2026,10,-,INE242A01010,12-Mar-2026,-,-,12-Mar-2026,EQ,Interim Dividend - Rs 2 Per Share,IOC
-,-,,Indian Oil Corporation Limited,14-Aug-2026,10,-,INE242A01010,14-Aug-2026,-,-,14-Aug-2026,EQ,Dividend - Rs 1.25 Per Share,IOC
