bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Dr. Lal Path Labs Ltd.,05-Feb-2025,10,-,INE600L01024,05-Feb-2025,-,-,05-Feb-2025,EQ,Interim Dividend - Rs 6 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,06-Jun-2025,10,-,INE600L01024,06-Jun-2025,-,-,06-Jun-2025,EQ,Dividend - Rs 6 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,06-Aug-2025,10,-,INE600L01024,06-Aug-2025,-,-,06-Aug-2025,EQ,Interim Dividend - Rs 6 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,19-Dec-2025,10,-,INE600L01024,19-Dec-2025,-,-,19-Dec-2025,EQ,Bonus 1:1,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,07-Nov-2025,10,-,INE600L01024,07-Nov-2025,-,-,07-Nov-2025,EQ,Interim Dividend - Rs 7 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,05-Feb-2026,10,-,INE600L01024,05-Feb-2026,-,-,05-Feb-2026,EQ,Interim Dividend - Rs 3.50 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,30-Jul-2026,10,-,INE600L01024,30-Jul-2026,-,-,30-Jul-2026,EQ,Interim Dividend - Rs 5 Per Share,LALPATHLAB
-,-,,Dr. Lal Path Labs Ltd.,25-Jun-2026,10,-,INE600L01024,25-Jun-2026,-,-,26-Jun-2026,EQ,Dividend - Rs 4 Per Share,LALPATHLAB
