bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Paradeep Phosphates Limited,22-Aug-2025,10,-,INE088F01024,22-Aug-2025,-,-,22-Aug-2025,EQ,Dividend - Re 1 Per Share,PARADEEP
-,-,,Paradeep Phosphates Limited,04-Sep-2026,10,-,INE088F01024,04-Sep-2026,-,-,04-Sep-2026,EQ,Dividend - Rs 1.50 Per Share,PARADEEP
