bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Solar Industries India Limited,08-Jul-2025,2,-,INE343H01011,08-Jul-2025,-,-,08-Jul-2025,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,SOLARINDS
-,-,,Solar Industries India Limited,28-Jul-2026,2,-,INE343H01011,28-Jul-2026,-,-,28-Jul-2026,EQ,Dividend - Rs 11 Per Share,SOLARINDS
