bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Bank of India,20-Jun-2025,10,-,INE084A01016,20-Jun-2025,-,-,20-Jun-2025,EQ,Dividend - Rs 4.05 Per Share,BANKINDIA
-,-,,Bank of India,29-May-2026,10,-,INE084A01016,29-May-2026,-,-,29-May-2026,EQ,Dividend - Rs 4.65 Per Share,BANKINDIA
