bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Titan Company Limited,08-Jul-2025,1,-,INE280A01010,08-Jul-2025,-,-,08-Jul-2025,EQ,Dividend - Rs 11 Per Share,TITAN
-,-,,Titan Company Limited,09-Jul-2026,1,-,INE280A01010,09-Jul-2026,-,-,09-Jul-2026,EQ,Dividend - Rs 15 Per Share,TITAN
