bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Aegis Logistics Limited,25-Jun-2025,1,-,INE208C01025,25-Jun-2025,-,-,25-Jun-2025,EQ,Interim Dividend - Rs 2 Per Share,AEGISLOG
-,-,,Aegis Logistics Limited,18-Jul-2025,1,-,INE208C01025,18-Jul-2025,-,-,18-Jul-2025,EQ,Dividend - Rs 6 Per Share,AEGISLOG
-,-,,Aegis Logistics Limited,10-Jul-2026,1,-,INE208C01025,10-Jul-2026,-,-,10-Jul-2026,EQ,Dividend - Rs 6.70 Per Share,AEGISLOG
