bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Vedanta Limited,24-Jun-2025,1,-,INE205A01025,24-Jun-2025,-,-,24-Jun-2025,EQ,Interim Dividend - Rs 7 Per Share,VEDL
-,-,,Vedanta Limited,26-Aug-2025,1,-,INE205A01025,26-Aug-2025,-,-,27-Aug-2025,EQ,Interim Dividend - Rs 16 Per Share,VEDL
-,-,,Vedanta Limited,30-Apr-2026,1,-,INE205A01025,30-Apr-2026,-,-,01-May-2026,EQ,Demerger,VEDL
-,-,,Vedanta Limited,27-Mar-2026,1,-,INE205A01025,27-Mar-2026,-,-,28-Mar-2026,EQ,Interim Dividend - Rs 11 Per Share,VEDL
