bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Tata Technologies Limited,16-Jun-2025,2,-,INE142M01025,16-Jun-2025,-,-,16-Jun-2025,EQ,Dividend - Rs 8.35 Per Share & Special Dividend - Rs 3.35 Per Share,TATATECH
-,-,,Tata Technologies Limited,18-Jun-2026,2,-,INE142M01025,18-Jun-2026,-,-,18-Jun-2026,EQ,Dividend - Rs 8.35 Per Share & Special Dividend - Rs 3.35 Per Share,TATATECH
