bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Britannia Industries Limited,04-Aug-2025,1,-,INE216A01014,04-Aug-2025,-,-,04-Aug-2025,EQ,Dividend - Rs 75 Per Share,BRITANNIA
-,-,,Britannia Industries Limited,31-Jul-2026,1,-,INE216A01014,31-Jul-2026,-,-,31-Jul-2026,EQ,Dividend - Rs 90.50 Per Share,BRITANNIA
