bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,ICICI Prudential Asset Management Company Limited,21-Jan-2026,1,-,INE346A01027,21-Jan-2026,-,-,21-Jan-2026,EQ,Interim Dividend - Rs 14.85 Per Share,ICICIAMC
-,-,,ICICI Prudential Asset Management Company Limited,12-Jun-2026,1,-,INE346A01027,12-Jun-2026,-,-,12-Jun-2026,EQ,Dividend - Rs 12.40 Per Share,ICICIAMC
