bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Muthoot Finance Limited,25-Apr-2025,10,-,INE414G01012,25-Apr-2025,-,-,25-Apr-2025,EQ,Interim Dividend - Rs 26 Per Share,MUTHOOTFIN
-,-,,Muthoot Finance Limited,17-Apr-2026,10,-,INE414G01012,17-Apr-2026,-,-,17-Apr-2026,EQ,Interim Dividend - Rs 30 Per Share,MUTHOOTFIN
