bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,ABB India Limited,02-May-2025,2,-,INE117A01022,02-May-2025,-,-,03-May-2025,EQ,Dividend - Rs 33.50 Per Share,ABB
-,-,,ABB India Limited,08-Aug-2025,2,-,INE117A01022,08-Aug-2025,-,-,08-Aug-2025,EQ,Interim Dividend - Rs 9.77 Per Share,ABB
-,-,,ABB India Limited,30-Apr-2026,2,-,INE117A01022,30-Apr-2026,-,-,02-May-2026,EQ,Dividend - Rs 29.59 Per Share,ABB
-,-,,ABB India Limited,07-Aug-2026,2,-,INE117A01022,07-Aug-2026,-,-,07-Aug-2026,EQ,Special Dividend - Rs 90 Per Share,ABB
