bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Jindal Saw Limited,05-Jun-2025,1,-,INE324A01024,05-Jun-2025,-,-,05-Jun-2025,EQ,Dividend - Rs 2 Per Share,JINDALSAW
-,-,,Jindal Saw Limited,22-May-2026,1,-,INE324A01024,22-May-2026,-,-,22-May-2026,EQ,Dividend - Rs 2 Per Share,JINDALSAW
