bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Larsen & Toubro Limited,03-Jun-2025,2,-,INE018A01030,03-Jun-2025,-,-,03-Jun-2025,EQ,Dividend - Rs 34 Per Share,LT
-,-,,Larsen & Toubro Limited,22-May-2026,2,-,INE018A01030,22-May-2026,-,-,22-May-2026,EQ,Dividend - Rs 38 Per Share,LT
