bcEndDate,bcStartDate,caBroadcastDate,comp,exDate,faceVal,ind,isin,mTIMESTAMP,ndEndDate,ndStartDate,recDate,series,subject,symbol
-,-,,Tata Power Company Limited,20-Jun-2025,1,-,INE245A01013,20-Jun-2025,-,-,20-Jun-2025,EQ,Dividend - Rs 2.25 Per Share,TATAPOWER
-,-,,Tata Power Company Limited,23-Jun-2026,1,-,INE245A01013,23-Jun-2026,-,-,23-Jun-2026,EQ,Dividend - Rs 2.50 Per Share,TATAPOWER
